"时间","平台","订单","日志类型","价格","数量","消息"

2019-12-28 03:02:00,,,信息,,,7254.581

2019-12-28 03:04:00,,,信息,,,7182.1

2019-12-28 03:04:00,,,信息,,,7254.579

2019-12-28 03:06:00,,,信息,,,7182.1

2019-12-28 03:06:00,,,信息,,,7260.295

2019-12-28 03:08:00,,,信息,,,7182.1

2019-12-28 03:08:00,,,信息,,,7258.39

2019-12-28 03:12:00,,,信息,,,7182.1

2019-12-28 03:12:00,,,信息,,,7262.2

2019-12-28 03:20:00,,,信息,,,7182.1

2019-12-28 03:20:00,,,信息,,,7250.833

2019-12-28 03:24:00,,,信息,,,7182.1

2019-12-28 03:24:00,,,信息,,,7253.106

2019-12-28 03:32:00,,,信息,,,7182.1

2019-12-28 03:32:00,,,信息,,,7239.466

2019-12-28 03:36:00,,,信息,,,7182.1

2019-12-28 03:36:00,,,信息,,,7241.74

2019-12-28 03:46:00,,,信息,,,7182.1

2019-12-28 03:46:00,,,信息,,,7228.1

2019-12-28 03:50:00,,,信息,,,7182.1

2019-12-28 03:50:00,,,信息,,,7245.132

2019-12-28 03:54:00,,,信息,,,7182.1

2019-12-28 03:54:00,,,信息,,,7239.455

2019-12-28 03:58:00,,,信息,,,7182.1

2019-12-28 03:58:00,,,信息,,,7250.81

2019-12-28 04:00:00,,,信息,,,7182.1

2019-12-28 04:00:00,,,信息,,,7250.9

2019-12-28 04:02:00,,,信息,,,7182.1

2019-12-28 04:02:00,,,信息,,,7250.901

2019-12-28 04:04:00,,,信息,,,7182.1

2019-12-28 04:04:00,,,信息,,,7250.899

2019-12-28 04:06:00,,,信息,,,7182.1

2019-12-28 04:06:00,,,信息,,,7250.87

2019-12-28 04:08:00,,,信息,,,7182.1

2019-12-28 04:08:00,,,信息,,,7250.88

2019-12-28 04:12:00,,,信息,,,7182.1

2019-12-28 04:12:00,,,信息,,,7250.86

2019-12-28 04:20:00,,,信息,,,7182.1

2019-12-28 04:20:00,,,信息,,,7256.806

2019-12-28 04:24:00,,,信息,,,7182.1

2019-12-28 04:24:00,,,信息,,,7255.617

2019-12-28 04:32:00,,,信息,,,7182.1

2019-12-28 04:32:00,,,信息,,,7262.753

2019-12-28 04:36:00,,,信息,,,7182.1

2019-12-28 04:36:00,,,信息,,,7261.564

2019-12-28 04:46:00,,,信息,,,7182.1

2019-12-28 04:46:00,,,信息,,,7268.7

2019-12-28 04:50:00,,,信息,,,7182.1

2019-12-28 04:50:00,,,信息,,,7261.35

2019-12-28 04:54:00,,,信息,,,7182.1

2019-12-28 04:54:00,,,信息,,,7263.8

2019-12-28 04:58:00,,,信息,,,7182.1

2019-12-28 04:58:00,,,信息,,,7258.9

2019-12-28 05:00:00,,,信息,,,7182.1

2019-12-28 05:00:00,,,信息,,,7258.9

2019-12-28 05:02:00,,,信息,,,7182.1

2019-12-28 05:02:00,,,信息,,,7258.901

2019-12-28 05:04:00,,,信息,,,7182.1

2019-12-28 05:04:00,,,信息,,,7258.899

2019-12-28 05:06:00,,,信息,,,7182.1

2019-12-28 05:06:00,,,信息,,,7251.85

2019-12-28 05:08:00,,,信息,,,7182.1

2019-12-28 05:08:00,,,信息,,,7254.2

2019-12-28 05:12:00,,,信息,,,7182.1

2019-12-28 05:12:00,,,信息,,,7249.5

2019-12-28 05:20:00,,,信息,,,7182.1

2019-12-28 05:20:00,,,信息,,,7255.166

2019-12-28 05:24:00,,,信息,,,7182.1

2019-12-28 05:24:00,,,信息,,,7254.033

2019-12-28 05:32:00,,,信息,,,7182.1

2019-12-28 05:32:00,,,信息,,,7260.833

2019-12-28 05:36:00,,,信息,,,7182.1

2019-12-28 05:36:00,,,信息,,,7259.7

2019-12-28 05:46:00,,,信息,,,7182.1

2019-12-28 05:46:00,,,信息,,,7266.5

2019-12-28 05:50:00,,,信息,,,7182.1

2019-12-28 05:50:00,,,信息,,,7266.05

2019-12-28 05:54:00,,,信息,,,7182.1

2019-12-28 05:54:00,,,信息,,,7266.2

2019-12-28 05:58:00,,,信息,,,7182.1

2019-12-28 05:58:00,,,信息,,,7265.9

2019-12-28 06:00:00,,,信息,,,7182.1

2019-12-28 06:00:00,,,信息,,,7266.0

2019-12-28 06:02:00,,,信息,,,7182.1

2019-12-28 06:02:00,,,信息,,,7266.001

2019-12-28 06:04:00,,,信息,,,7182.1

2019-12-28 06:04:00,,,信息,,,7265.999

2019-12-28 06:06:00,,,信息,,,7182.1

2019-12-28 06:06:00,,,信息,,,7263.3

2019-12-28 06:08:00,,,信息,,,7182.1

2019-12-28 06:08:00,,,信息,,,7264.2

2019-12-28 06:12:00,,,信息,,,7182.1

2019-12-28 06:12:00,,,信息,,,7262.4

2019-12-28 06:20:00,,,信息,,,7182.1

2019-12-28 06:20:00,,,信息,,,7271.066

2019-12-28 06:24:00,,,信息,,,7182.1

2019-12-28 06:24:00,,,信息,,,7269.333

2019-12-28 06:32:00,,,信息,,,7182.1

2019-12-28 06:32:00,,,信息,,,7279.733

2019-12-28 06:36:00,,,信息,,,7182.1

2019-12-28 06:36:00,,,信息,,,7278.0

2019-12-28 06:46:00,,,信息,,,7182.1

2019-12-28 06:46:00,,,信息,,,7288.4

2019-12-28 06:50:00,,,信息,,,7182.1

2019-12-28 06:50:00,,,信息,,,7279.25

2019-12-28 06:54:00,,,信息,,,7182.1

2019-12-28 06:54:00,,,信息,,,7282.3

2019-12-28 06:58:00,,,信息,,,7182.1

2019-12-28 06:58:00,,,信息,,,7276.2

2019-12-28 07:00:00,,,信息,,,7182.1

2019-12-28 07:00:00,,,信息,,,7276.2

2019-12-28 07:02:00,,,信息,,,7182.1

2019-12-28 07:02:00,,,信息,,,7276.201

2019-12-28 07:04:00,,,信息,,,7182.1

2019-12-28 07:04:00,,,信息,,,7276.199

2019-12-28 07:06:00,,,信息,,,7182.1

2019-12-28 07:06:00,,,信息,,,7272.225

2019-12-28 07:08:00,,,信息,,,7182.1

2019-12-28 07:08:00,,,信息,,,7273.55

2019-12-28 07:12:00,,,信息,,,7182.1

2019-12-28 07:12:00,,,信息,,,7270.9

2019-12-28 07:20:00,,,信息,,,7182.1

2019-12-28 07:20:00,,,信息,,,7277.033

2019-12-28 07:24:00,,,信息,,,7182.1

2019-12-28 07:24:00,,,信息,,,7275.806

2019-12-28 07:32:00,,,信息,,,7182.1

2019-12-28 07:32:00,,,信息,,,7283.166

2019-12-28 07:36:00,,,信息,,,7182.1

2019-12-28 07:36:00,,,信息,,,7281.94

2019-12-28 07:46:00,,,信息,,,7182.1

2019-12-28 07:46:00,,,信息,,,7289.3

2019-12-28 07:50:00,,,信息,,,7182.1

2019-12-28 07:50:00,,,信息,,,7287.575

2019-12-28 07:54:00,,,信息,,,7182.1

2019-12-28 07:54:00,,,信息,,,7288.15

2019-12-28 07:58:00,,,信息,,,7182.1

2019-12-28 07:58:00,,,信息,,,7287.0

2019-12-28 08:00:00,,,信息,,,7182.1

2019-12-28 08:00:00,,,信息,,,7287.0

2019-12-28 08:02:00,,,信息,,,7182.1

2019-12-28 08:02:00,,,信息,,,7287.001

2019-12-28 08:04:00,,,信息,,,7182.1

2019-12-28 08:04:00,,,信息,,,7286.999

2019-12-28 08:06:00,,,信息,,,7182.1

2019-12-28 08:06:00,,,信息,,,7281.15

2019-12-28 08:08:00,,,信息,,,7182.1

2019-12-28 08:08:00,,,信息,,,7283.1

2019-12-28 08:12:00,,,信息,,,7182.1

2019-12-28 08:12:00,,,信息,,,7279.2

2019-12-28 08:20:00,,,信息,,,7182.1

2019-12-28 08:20:00,,,信息,,,7302.766

2019-12-28 08:24:00,,,信息,,,7182.1

2019-12-28 08:24:00,,,信息,,,7298.053

2019-12-28 08:32:00,,,信息,,,7182.1

2019-12-28 08:32:00,,,信息,,,7326.333

2019-12-28 08:36:00,,,信息,,,7182.1

2019-12-28 08:36:00,,,信息,,,7321.62

2019-12-28 08:46:00,,,信息,,,7182.1

2019-12-28 08:46:00,,,信息,,,7349.9

2019-12-28 08:50:00,,,信息,,,7182.1

2019-12-28 08:50:00,,,信息,,,7345.625

2019-12-28 08:54:00,,,信息,,,7182.1

2019-12-28 08:54:00,,,信息,,,7347.05

2019-12-28 08:58:00,,,信息,,,7182.1

2019-12-28 08:58:00,,,信息,,,7344.2

2019-12-28 09:00:00,,,信息,,,7182.1

2019-12-28 09:00:00,,,信息,,,7344.3

2019-12-28 09:02:00,,,信息,,,7182.1

2019-12-28 09:02:00,,,信息,,,7344.301

2019-12-28 09:04:00,,,信息,,,7182.1

2019-12-28 09:04:00,,,信息,,,7344.299

2019-12-28 09:06:00,,,信息,,,7182.1

2019-12-28 09:06:00,,,信息,,,7338.225

2019-12-28 09:08:00,,,信息,,,7182.1

2019-12-28 09:08:00,,,信息,,,7340.25

2019-12-28 09:12:00,,,信息,,,7182.1

2019-12-28 09:12:00,,,信息,,,7336.2

2019-12-28 09:20:00,,,信息,,,7182.1

2019-12-28 09:20:00,,,信息,,,7345.6

2019-12-28 09:24:00,,,信息,,,7182.1

2019-12-28 09:24:00,,,信息,,,7343.72

2019-12-28 09:32:00,,,信息,,,7182.1

2019-12-28 09:32:00,,,信息,,,7355.0

2019-12-28 09:36:00,,,信息,,,7182.1

2019-12-28 09:36:00,,,信息,,,7353.12

2019-12-28 09:46:00,,,信息,,,7182.1

2019-12-28 09:46:00,,,信息,,,7364.4

2019-12-28 09:50:00,,,信息,,,7182.1

2019-12-28 09:50:00,,,信息,,,7351.117

2019-12-28 09:54:00,,,信息,,,7182.1

2019-12-28 09:54:00,,,信息,,,7355.545

2019-12-28 09:58:00,,,信息,,,7182.1

2019-12-28 09:58:00,,,信息,,,7346.69

2019-12-28 10:00:00,,,信息,,,7182.1

2019-12-28 10:00:00,,,信息,,,7346.69

2019-12-28 10:02:00,,,信息,,,7182.1

2019-12-28 10:02:00,,,信息,,,7346.691

2019-12-28 10:04:00,,,信息,,,7182.1

2019-12-28 10:04:00,,,信息,,,7346.689

2019-12-28 10:06:00,,,信息,,,7182.1

2019-12-28 10:06:00,,,信息,,,7359.822

2019-12-28 10:08:00,,,信息,,,7182.1

2019-12-28 10:08:00,,,信息,,,7355.445

2019-12-28 10:12:00,,,信息,,,7182.1

2019-12-28 10:12:00,,,信息,,,7364.2

2019-12-28 10:20:00,,,信息,,,7182.1

2019-12-28 10:20:00,,,信息,,,7347.4

2019-12-28 10:24:00,,,信息,,,7182.1

2019-12-28 10:24:00,,,信息,,,7350.759

2019-12-28 10:32:00,,,信息,,,7182.1

2019-12-28 10:32:00,,,信息,,,7330.599

2019-12-28 10:36:00,,,信息,,,7182.1

2019-12-28 10:36:00,,,信息,,,7333.96

2019-12-28 10:46:00,,,信息,,,7182.1

2019-12-28 10:46:00,,,信息,,,7313.8

2019-12-28 10:50:00,,,信息,,,7182.1

2019-12-28 10:50:00,,,信息,,,7332.475

2019-12-28 10:54:00,,,信息,,,7182.1

2019-12-28 10:54:00,,,信息,,,7326.25

2019-12-28 10:58:00,,,信息,,,7182.1

2019-12-28 10:58:00,,,信息,,,7338.7

2019-12-28 11:00:00,,,信息,,,7182.1

2019-12-28 11:00:00,,,信息,,,7338.65

2019-12-28 11:02:00,,,信息,,,7182.1

2019-12-28 11:02:00,,,信息,,,7338.651

2019-12-28 11:04:00,,,信息,,,7182.1

2019-12-28 11:04:00,,,信息,,,7338.649

2019-12-28 11:06:00,,,信息,,,7182.1

2019-12-28 11:06:00,,,信息,,,7340.562

2019-12-28 11:08:00,,,信息,,,7182.1

2019-12-28 11:08:00,,,信息,,,7339.925

2019-12-28 11:12:00,,,信息,,,7182.1

2019-12-28 11:12:00,,,信息,,,7341.2

2019-12-28 11:20:00,,,信息,,,7182.1

2019-12-28 11:20:00,,,信息,,,7334.9

2019-12-28 11:24:00,,,信息,,,7182.1

2019-12-28 11:24:00,,,信息,,,7336.159

2019-12-28 11:32:00,,,信息,,,7182.1

2019-12-28 11:32:00,,,信息,,,7328.599

2019-12-28 11:36:00,,,信息,,,7182.1

2019-12-28 11:36:00,,,信息,,,7329.86

2019-12-28 11:46:00,,,信息,,,7182.1

2019-12-28 11:46:00,,,信息,,,7322.3

2019-12-28 11:50:00,,,信息,,,7182.1

2019-12-28 11:50:00,,,信息,,,7324.025

2019-12-28 11:54:00,,,信息,,,7182.1

2019-12-28 11:54:00,,,信息,,,7323.45

2019-12-28 11:58:00,,,信息,,,7182.1

2019-12-28 11:58:00,,,信息,,,7324.6

2019-12-28 12:00:00,,,信息,,,7182.1

2019-12-28 12:00:00,,,信息,,,7324.6

2019-12-28 12:02:00,,,信息,,,7182.1

2019-12-28 12:02:00,,,信息,,,7324.601

2019-12-28 12:04:00,,,信息,,,7182.1

2019-12-28 12:04:00,,,信息,,,7324.599

2019-12-28 12:06:00,,,信息,,,7182.1

2019-12-28 12:06:00,,,信息,,,7324.525

2019-12-28 12:08:00,,,信息,,,7182.1

2019-12-28 12:08:00,,,信息,,,7324.55

2019-12-28 12:12:00,,,信息,,,7182.1

2019-12-28 12:12:00,,,信息,,,7324.5

2019-12-28 12:20:00,,,信息,,,7182.1

2019-12-28 12:20:00,,,信息,,,7332.833

2019-12-28 12:24:00,,,信息,,,7182.1

2019-12-28 12:24:00,,,信息,,,7331.166

2019-12-28 12:32:00,,,信息,,,7182.1

2019-12-28 12:32:00,,,信息,,,7341.166

2019-12-28 12:36:00,,,信息,,,7182.1

2019-12-28 12:36:00,,,信息,,,7339.5

2019-12-28 12:46:00,,,信息,,,7182.1

2019-12-28 12:46:00,,,信息,,,7349.5

2019-12-28 12:50:00,,,信息,,,7182.1

2019-12-28 12:50:00,,,信息,,,7341.025

2019-12-28 12:54:00,,,信息,,,7182.1

2019-12-28 12:54:00,,,信息,,,7343.85

2019-12-28 12:58:00,,,信息,,,7182.1

2019-12-28 12:58:00,,,信息,,,7338.2

2019-12-28 13:00:00,,,信息,,,7182.1

2019-12-28 13:00:00,,,信息,,,7340.6

2019-12-28 13:37:05,,,信息,,,7182.1

2019-12-28 13:37:05,,,信息,,,7364.3

2019-12-28 13:58:00,,,信息,,,7182.1

2019-12-28 13:58:00,,,信息,,,7359.99

2019-12-28 14:00:00,,,信息,,,7182.1

2019-12-28 14:00:00,,,信息,,,7359.99

2019-12-28 14:02:00,,,信息,,,7182.1

2019-12-28 14:02:00,,,信息,,,7359.991

2019-12-28 14:04:00,,,信息,,,7182.1

2019-12-28 14:04:00,,,信息,,,7359.989

2019-12-28 14:06:00,,,信息,,,7182.1

2019-12-28 14:06:00,,,信息,,,7380.997

2019-12-28 14:08:00,,,信息,,,7182.1

2019-12-28 14:08:00,,,信息,,,7373.995

2019-12-28 14:12:00,,,信息,,,7182.1

2019-12-28 14:12:00,,,信息,,,7388.0

2019-12-28 14:20:00,,,信息,,,7182.1

2019-12-28 14:20:00,,,信息,,,7369.033

2019-12-28 14:24:00,,,信息,,,7182.1

2019-12-28 14:24:00,,,信息,,,7372.826

2019-12-28 14:32:00,,,信息,,,7182.1

2019-12-28 14:32:00,,,信息,,,7350.066

2019-12-28 14:36:00,,,信息,,,7182.1

2019-12-28 14:36:00,,,信息,,,7353.86

2019-12-28 14:46:00,,,信息,,,7182.1

2019-12-28 14:46:00,,,信息,,,7331.1

2019-12-28 14:50:00,,,信息,,,7182.1

2019-12-28 14:50:00,,,信息,,,7331.175

2019-12-28 14:54:00,,,信息,,,7182.1

2019-12-28 14:54:00,,,信息,,,7331.15

2019-12-28 14:58:00,,,信息,,,7182.1

2019-12-28 14:58:00,,,信息,,,7331.2

2019-12-28 15:00:00,,,信息,,,7182.1

2019-12-28 15:00:00,,,信息,,,7331.1

2019-12-28 15:02:00,,,信息,,,7182.1

2019-12-28 15:02:00,,,信息,,,7331.101

2019-12-28 15:04:00,,,信息,,,7182.1

2019-12-28 15:04:00,,,信息,,,7331.099

2019-12-28 15:06:00,,,信息,,,7182.1

2019-12-28 15:06:00,,,信息,,,7327.2

2019-12-28 15:08:00,,,信息,,,7182.1

2019-12-28 15:08:00,,,信息,,,7328.5

2019-12-28 15:12:00,,,信息,,,7182.1

2019-12-28 15:12:00,,,信息,,,7325.9

2019-12-28 15:20:00,,,信息,,,7182.1

2019-12-28 15:20:00,,,信息,,,7333.666

2019-12-28 15:24:00,,,信息,,,7182.1

2019-12-28 15:24:00,,,信息,,,7332.113

2019-12-28 15:32:00,,,信息,,,7182.1

2019-12-28 15:32:00,,,信息,,,7341.433

2019-12-28 15:36:00,,,信息,,,7182.1

2019-12-28 15:36:00,,,信息,,,7339.88

2019-12-28 15:46:00,,,信息,,,7182.1

2019-12-28 15:46:00,,,信息,,,7349.2

2019-12-28 15:50:00,,,信息,,,7182.1

2019-12-28 15:50:00,,,信息,,,7338.685

2019-12-28 15:54:00,,,信息,,,7182.1

2019-12-28 15:54:00,,,信息,,,7342.19

2019-12-28 15:58:00,,,信息,,,7182.1

2019-12-28 15:58:00,,,信息,,,7335.18

2019-12-28 16:00:00,,,信息,,,7182.1

2019-12-28 16:00:00,,,信息,,,7337.64

2019-12-28 16:02:00,,,信息,,,7182.1

2019-12-28 16:02:00,,,信息,,,7337.641

2019-12-28 16:04:00,,,信息,,,7182.1

2019-12-28 16:04:00,,,信息,,,7337.639

2019-12-28 16:06:00,,,信息,,,7182.1

2019-12-28 16:06:00,,,信息,,,7339.65

2019-12-28 16:08:00,,,信息,,,7182.1

2019-12-28 16:08:00,,,信息,,,7338.98

2019-12-28 16:12:00,,,信息,,,7182.1

2019-12-28 16:12:00,,,信息,,,7340.32

2019-12-28 16:20:00,,,信息,,,7182.1

2019-12-28 16:20:00,,,信息,,,7326.88

2019-12-28 16:24:00,,,信息,,,7182.1

2019-12-28 16:24:00,,,信息,,,7329.567

2019-12-28 16:32:00,,,信息,,,7182.1

2019-12-28 16:32:00,,,信息,,,7313.439

2019-12-28 16:36:00,,,信息,,,7182.1

2019-12-28 16:36:00,,,信息,,,7316.128

2019-12-28 16:46:00,,,信息,,,7182.1

2019-12-28 16:46:00,,,信息,,,7300.0

2019-12-28 16:50:00,,,信息,,,7182.1

2019-12-28 16:50:00,,,信息,,,7321.675

2019-12-28 16:54:00,,,信息,,,7182.1

2019-12-28 16:54:00,,,信息,,,7314.45

2019-12-28 16:58:00,,,信息,,,7182.1

2019-12-28 16:58:00,,,信息,,,7328.9

2019-12-28 17:00:00,,,信息,,,7182.1

2019-12-28 17:00:00,,,信息,,,7328.8

2019-12-28 17:02:00,,,信息,,,7182.1

2019-12-28 17:02:00,,,信息,,,7328.801

2019-12-28 17:04:00,,,信息,,,7182.1

2019-12-28 17:04:00,,,信息,,,7328.799

2019-12-28 17:06:00,,,信息,,,7182.1

2019-12-28 17:06:00,,,信息,,,7323.55

2019-12-28 17:08:00,,,信息,,,7182.1

2019-12-28 17:08:00,,,信息,,,7325.3

2019-12-28 17:12:00,,,信息,,,7182.1

2019-12-28 17:12:00,,,信息,,,7321.8

2019-12-28 17:20:00,,,信息,,,7182.1

2019-12-28 17:20:00,,,信息,,,7327.633

2019-12-28 17:24:00,,,信息,,,7182.1

2019-12-28 17:24:00,,,信息,,,7326.466

2019-12-28 17:32:00,,,信息,,,7182.1

2019-12-28 17:32:00,,,信息,,,7333.466

2019-12-28 17:36:00,,,信息,,,7182.1

2019-12-28 17:36:00,,,信息,,,7332.3

2019-12-28 17:46:00,,,信息,,,7182.1

2019-12-28 17:46:00,,,信息,,,7339.3

2019-12-28 17:50:00,,,信息,,,7182.1

2019-12-28 17:50:00,,,信息,,,7333.15

2019-12-28 17:54:00,,,信息,,,7182.1

2019-12-28 17:54:00,,,信息,,,7335.2

2019-12-28 17:58:00,,,信息,,,7182.1

2019-12-28 17:58:00,,,信息,,,7331.1

2019-12-28 18:00:00,,,信息,,,7182.1

2019-12-28 18:00:00,,,信息,,,7332.0

2019-12-28 18:22:55,,,信息,,,7182.1

2019-12-28 18:22:55,,,信息,,,7329.5

2019-12-28 18:58:00,,,信息,,,7182.1

2019-12-28 18:58:00,,,信息,,,7352.0

2019-12-28 19:00:00,,,信息,,,7182.1

2019-12-28 19:00:00,,,信息,,,7352.0

2019-12-28 19:37:05,,,信息,,,7182.1

2019-12-28 19:37:05,,,信息,,,7321.0

2019-12-28 19:58:00,,,信息,,,7182.1

2019-12-28 19:58:00,,,信息,,,7330.55

2019-12-28 20:00:00,,,信息,,,7182.1

2019-12-28 20:00:00,,,信息,,,7330.6

2019-12-28 20:02:00,,,信息,,,7182.1

2019-12-28 20:02:00,,,信息,,,7330.601

2019-12-28 20:04:00,,,信息,,,7182.1

2019-12-28 20:04:00,,,信息,,,7330.599

2019-12-28 20:06:00,,,信息,,,7182.1

2019-12-28 20:06:00,,,信息,,,7328.575

2019-12-28 20:08:00,,,信息,,,7182.1

2019-12-28 20:08:00,,,信息,,,7329.25

2019-12-28 20:12:00,,,信息,,,7182.1

2019-12-28 20:12:00,,,信息,,,7327.9

2019-12-28 20:20:00,,,信息,,,7182.1

2019-12-28 20:20:00,,,信息,,,7332.466

2019-12-28 20:24:00,,,信息,,,7182.1

2019-12-28 20:24:00,,,信息,,,7331.553

2019-12-28 20:32:00,,,信息,,,7182.1

2019-12-28 20:32:00,,,信息,,,7337.033

2019-12-28 20:36:00,,,信息,,,7182.1

2019-12-28 20:36:00,,,信息,,,7336.12

2019-12-28 20:46:00,,,信息,,,7182.1

2019-12-28 20:46:00,,,信息,,,7341.6

2019-12-28 20:50:00,,,信息,,,7182.1

2019-12-28 20:50:00,,,信息,,,7339.8

2019-12-28 20:54:00,,,信息,,,7182.1

2019-12-28 20:54:00,,,信息,,,7340.4

2019-12-28 20:58:00,,,信息,,,7182.1

2019-12-28 20:58:00,,,信息,,,7339.2

2019-12-28 21:00:00,,,信息,,,7182.1

2019-12-28 21:00:00,,,信息,,,7339.2

2019-12-28 21:02:00,,,信息,,,7182.1

2019-12-28 21:02:00,,,信息,,,7339.201

2019-12-28 21:04:00,,,信息,,,7182.1

2019-12-28 21:04:00,,,信息,,,7339.199

2019-12-28 21:06:00,,,信息,,,7182.1

2019-12-28 21:06:00,,,信息,,,7339.275

2019-12-28 21:08:00,,,信息,,,7182.1

2019-12-28 21:08:00,,,信息,,,7339.25

2019-12-28 21:12:00,,,信息,,,7182.1

2019-12-28 21:12:00,,,信息,,,7339.3

2019-12-28 21:20:00,,,信息,,,7182.1

2019-12-28 21:20:00,,,信息,,,7334.233

2019-12-28 21:24:00,,,信息,,,7182.1

2019-12-28 21:24:00,,,信息,,,7335.246

2019-12-28 21:32:00,,,信息,,,7182.1

2019-12-28 21:32:00,,,信息,,,7329.166

2019-12-28 21:36:00,,,信息,,,7182.1

2019-12-28 21:36:00,,,信息,,,7330.18

2019-12-28 21:46:00,,,信息,,,7182.1

2019-12-28 21:46:00,,,信息,,,7324.1

2019-12-28 21:50:00,,,信息,,,7182.1

2019-12-28 21:50:00,,,信息,,,7328.675

2019-12-28 21:54:00,,,信息,,,7182.1

2019-12-28 21:54:00,,,信息,,,7327.15

2019-12-28 21:58:00,,,信息,,,7182.1

2019-12-28 21:58:00,,,信息,,,7330.2

2019-12-28 22:00:00,,,信息,,,7182.1

2019-12-28 22:00:00,,,信息,,,7330.2

2019-12-28 22:02:00,,,信息,,,7182.1

2019-12-28 22:02:00,,,信息,,,7330.201

2019-12-28 22:04:00,,,信息,,,7182.1

2019-12-28 22:04:00,,,信息,,,7330.199

2019-12-28 22:06:00,,,信息,,,7182.1

2019-12-28 22:06:00,,,信息,,,7330.162

2019-12-28 22:08:00,,,信息,,,7182.1

2019-12-28 22:08:00,,,信息,,,7330.175

2019-12-28 22:12:00,,,信息,,,7182.1

2019-12-28 22:12:00,,,信息,,,7330.15

2019-12-28 22:20:00,,,信息,,,7182.1

2019-12-28 22:20:00,,,信息,,,7342.166

2019-12-28 22:24:00,,,信息,,,7182.1

2019-12-28 22:24:00,,,信息,,,7339.763

2019-12-28 22:32:00,,,信息,,,7182.1

2019-12-28 22:32:00,,,信息,,,7354.183

2019-12-28 22:36:00,,,信息,,,7182.1

2019-12-28 22:36:00,,,信息,,,7351.78

2019-12-28 22:46:00,,,信息,,,7182.1

2019-12-28 22:46:00,,,信息,,,7366.2

2019-12-28 22:50:00,,,信息,,,7182.1

2019-12-28 22:50:00,,,信息,,,7360.65

2019-12-28 22:54:00,,,信息,,,7182.1

2019-12-28 22:54:00,,,信息,,,7362.5

2019-12-28 22:58:00,,,信息,,,7182.1

2019-12-28 22:58:00,,,信息,,,7358.8

2019-12-28 23:00:00,,,信息,,,7182.1

2019-12-28 23:00:00,,,信息,,,7358.8

2019-12-28 23:02:00,,,信息,,,7182.1

2019-12-28 23:02:00,,,信息,,,7358.801

2019-12-28 23:04:00,,,信息,,,7182.1

2019-12-28 23:04:00,,,信息,,,7358.799

2019-12-28 23:06:00,,,信息,,,7182.1

2019-12-28 23:06:00,,,信息,,,7382.2

2019-12-28 23:08:00,,,信息,,,7182.1

2019-12-28 23:08:00,,,信息,,,7374.4

2019-12-28 23:12:00,,,信息,,,7182.1

2019-12-28 23:12:00,,,信息,,,7390.0

2019-12-28 23:20:00,,,信息,,,7182.1

2019-12-28 23:20:00,,,信息,,,7367.966

2019-12-28 23:24:00,,,信息,,,7182.1

2019-12-28 23:24:00,,,信息,,,7372.373

2019-12-28 23:32:00,,,信息,,,7182.1

2019-12-28 23:32:00,,,信息,,,7345.933

2019-12-28 23:36:00,,,信息,,,7182.1

2019-12-28 23:36:00,,,信息,,,7350.34

2019-12-28 23:46:00,,,信息,,,7182.1

2019-12-28 23:46:00,,,信息,,,7323.9

2019-12-28 23:50:00,,,信息,,,7182.1

2019-12-28 23:50:00,,,信息,,,7336.65

2019-12-28 23:54:00,,,信息,,,7182.1

2019-12-28 23:54:00,,,信息,,,7332.4

2019-12-28 23:58:00,,,信息,,,7182.1

2019-12-28 23:58:00,,,信息,,,7340.9

2019-12-29 00:00:00,,,信息,,,7182.1

2019-12-29 00:00:00,,,信息,,,7340.96

2019-12-29 00:02:00,,,信息,,,7182.1

2019-12-29 00:02:00,,,信息,,,7340.961

2019-12-29 00:04:00,,,信息,,,7182.1

2019-12-29 00:04:00,,,信息,,,7340.959

2019-12-29 00:06:00,,,信息,,,7182.1

2019-12-29 00:06:00,,,信息,,,7311.74

2019-12-29 00:08:00,,,信息,,,7182.1

2019-12-29 00:08:00,,,信息,,,7321.48

2019-12-29 00:12:00,,,信息,,,7182.1

2019-12-29 00:12:00,,,信息,,,7302.0

2019-12-29 00:20:00,,,信息,,,7182.1

2019-12-29 00:20:00,,,信息,,,7323.633

2019-12-29 00:24:00,,,信息,,,7182.1

2019-12-29 00:24:00,,,信息,,,7319.306

2019-12-29 00:32:00,,,信息,,,7182.1

2019-12-29 00:32:00,,,信息,,,7345.266

